,index,tweet_id,tweet_content
2167,593,1221141190835343360,"EXCLUSIVE 

#Coronavirus Bioweapon – How China stole Coronavirus from Canada and weaponized it.
https://t.co/1YgpPqt2JB"
2168,610,1250988725443743745,"@PDChinese Coronavirus in China: 23 Million QUARANTINED, 2.8 Million Infected; 112,000 DEAD"
2169,610,1240401221980164097,"Fake News: Coronavirus in China: Millions Quarantined, 2.8 ...
https://t.co/4fkYykGASo...

Claim: Coronavirus in China: 23 Million QUARANTINED, 2.8 Million Infected; 112,000 DEAD
False · Fact checked by https://t.co/6g7jg1XSvu"
2170,610,1239884102859456512,"Fake News: Coronavirus in China: Millions Quarantined, 2.8 ...
https://t.co/4fkYykGASo...
Claim: Coronavirus in China: 23 Million QUARANTINED, 2.8 Million Infected; 112,000 DEAD
False"
2171,610,1239883922147880962,"Listen up!! Proof the press is lying about carona virus (and why you do not need to buy a mask) Proof the press is lying about carona virus. Claim: Coronavirus in China: 23 Million QUARANTINED, 2.8 Million Infected; 112,000 DEAD False

https://t.co/RrXALT3Sem
Fake News: Coronavir"
2172,610,1239883308848349189,"https://t.co/RrXALT3Sem
Fake News: Coronavirus in China: Millions Quarantined, 2.8 ...
https://t.co/4fkYykGASo...
Claim: Coronavirus in China: 23 Million QUARANTINED, 2.8 Million Infected; 112,000 DEAD
False
https://t.co/RrXALT3Sem"
2173,610,1237910281977765888,"This needs to keep circulating. 

Coronavirus in China: 23 Million QUARANTINED,  2.8 Million Infected; 112,000 DEAD https://t.co/CQOxyqP2PG https://t.co/5WzVqJ4eMj"
2174,610,1234150157962424320,"Coronavirus in China: 23 Million QUARANTINED,  2.8 Million Infected; 112,000 DEAD https://t.co/fZRdycbWK4
#transformationwellnessmx #healthytroy #coronavirus #stopdoubting #startdoing #healthyactivelifestyle #youareworthit https://t.co/ontE40ubNQ"
2176,610,1229077661038735360,"Coronavirus in China: 23 Million QUARANTINED,  2.8 Million Infected; 112,000 DEAD https://t.co/6wOEgiT8Ly"
2183,570,1240400879741796358,"@NBCNews @RichardEngel ""Proof:  The ""Novel Coronavirus"" Infecting The World Is A MILITARY BIO-WEAPON Developed By China's Army""
February 22, 2020
https://t.co/JZ1tXXqmPD"
2184,570,1240397338704822272,"""Proof:  The ""Novel Coronavirus"" Infecting The World Is A MILITARY BIO-WEAPON Developed By China's Army""  February 22, 2020

https://t.co/JZ1tXXqmPD"
2185,570,1240396079952211968,"@maggie_kamholtz @NBCNews @RichardEngel ""Proof:  The ""Novel Coronavirus"" Infecting The World Is A MILITARY BIO-WEAPON Developed By China's Army""

https://t.co/JZ1tXXqmPD"
2187,570,1232147895555629056,"@irmi449 @orit2020 @borisenkodmitr Здесь про разработку: Hal Turner Radio Show - PROOF: The ""Novel Coronavirus"" Infecting the World is a MILITARY BIO-WEAPON Developed by China's Army @MIUI| https://t.co/IweNyxiXWO"
2189,570,1231641741284954112,"Hal Turner Radio Show - PROOF: The ""Novel Coronavirus"" Infecting the World is a MILITARY BIO-WEAPON Developed by China's Army https://t.co/rJZO0sGvpZ"
2190,570,1228547800738279424,"@SenTomCotton PROOF: The  ""Novel Coronavirus"" Infecting the World is a MILITARY BIO-WEAPON Developed by China's Army, or so is the claim by this former-FBI whistle blower, check him out. https://t.co/yMpuQ2BdPa"
2191,570,1225569681932791808,"Hal Turner Radio Show - PROOF: The ""Novel Coronavirus"" Infecting the World is a MILITARY BIO-WEAPON Developed by China's Army https://t.co/6mFM0oseQu"
2192,570,1224801039775358978,"Hal Turner Radio Show - PROOF: The ""Novel Coronavirus"" Infecting the World is a MILITARY BIO-WEAPON Developed by China's Army https://t.co/bCIQjOS5Y8"
2193,570,1224529802109030400,"@WilliamYang120 PROOF: The ""Novel Coronavirus"" Infecting the World is a MILITARY BIO-WEAPON Developed by China's Army

01 February 2020

https://t.co/OkyS2cqRsC"
2194,570,1224520461184311296,"@LesyaUA7Evropa @OleKi5 Источники из США:
коронавирус создан армией Китая в Институте военной медицины, командование Наньцзяна, в 2018г.  
https://t.co/V1HHUbRSWb

https://t.co/OkyS2cqRsC
PROOF: The ""Novel Coronavirus"" Infecting the World is a MILITARY BIO-WEAPON Developed by China's Army! 
01\02\2020"
2195,570,1224416661014568960,"PROOF: The ""Novel #Coronavirus"" Infecting the World is a MILITARY BIO-WEAPON Developed by China's Army  https://t.co/Rb2QzLVvTa"
2196,570,1224344537490972673,"PROOF: The ""Novel Coronavirus"" Infecting the World is a MILITARY BIO-WEAPON Developed by China's Army. #coronavirus https://t.co/iLSkLOABEp"
2198,570,1224254842677403653,"@AP ""Hal Turner Radio Show
PROOF: The ""Novel Coronavirus"" Infecting the World is a MILITARY BIO-WEAPON Developed by China's Army. 65 Million dead worldwide in 18 months. 6.8 Billion dead in 36 Months."" Wtf?! 😱"
2203,570,1223801734985728000,"Virus Corona adalah bentuk kasih sayang Angkatan Bersenjata China untuk memusnahkan manusia² dunia yang tidak sesuai ""kepentingan"" mereka.
🤭

PROOF: The ""Novel Coronavirus"" Infecting the World is a MILITARY BIO-WEAPON Developed by China's Army
 https://t.co/uImtedHVyV"
2205,570,1223757355898171392,"Hal Turner Radio Show - PROOF: The ""Novel Coronavirus"" Infecting the World is a MILITARY BIO-WEAPON Developed by China's Army https://t.co/u3KD1i8Zwi"
2206,570,1223751617545228288,"PROOF: The ""Novel Coronavirus"" Infecting the World is a MILITARY BIO-WEAPON Developed by China's Army &gt; https://t.co/sXLljHnAvi"
2207,570,1223749092293083139,"Hal Turner Radio Show - PROOF: The ""Novel Coronavirus"" Infecting the World is a MILITARY BIO-WEAPON Developed by China's Army https://t.co/1zlm2VfZp8"
2212,548,1249744750363709441,Vitamin C protects against Coronavirus - make your own - its cheap and easy to do. Full recipe at https://t.co/m9l6biKem5 https://t.co/O2YSvtvlya
2215,548,1249668820874248192,Vitamin C Protects Against Coronavirus https://t.co/07URCi5cVH
2217,548,1248339824580407298,Vitamin C Protects Against Coronavirus https://t.co/6juHyvhYPY
2233,548,1242453443056459777,"@jsolomonReports  Vitamin C Protects Against Coronavirus
by Andrew W. Saul, Editor
(OMNS Jan. 26, 2020) The covid-19 pandemic can be dramatically slowed, or stopped, with the immediate widespread use of high doses of vitamin C. Phy. in China,Korea have demonstrated lung healing."
2236,548,1241795224092979201,"@POTUS Vitamin C Protects Against Coronavirus
by Andrew W. Saul, Editor
(OMNS January 26, 2020) The coronavirus pandemic can be dramatically slowed, or stopped, with the immediate widespread use of high doses of vitamin C. Physicians in China,Korea have demonstrated lung healing."
2238,548,1241451982520569862,"@ARmastrangelo Vitamin C Protects Against Coronavirus
by Andrew W. Saul, Editor
(OMNS January 26, 2020) The coronavirus pandemic can be dramatically slowed, or stopped, with the immediate widespread use of high doses of vitamin C. Physicians have demonstrated lung healing."
2245,548,1240151344918532096,"@haikal_hassan https://t.co/E1UZQAvAj4

Vitamin C Protects Against Coronavirus"
2246,548,1240151242015457280,"@BangPino__ https://t.co/E1UZQAvAj4

Vitamin C Protects Against Coronavirus"
2247,548,1240150776401539074,"@ArieKuntung https://t.co/E1UZQAvAj4

Vitamin C Protects Against Coronavirus"
2248,548,1240150034257268737,"@PejuangRp1897 @audee345 @tumisk @dr_koko28 https://t.co/E1UZQAvAj4

Vitamin C Protects Against Coronavirus"
2249,548,1239899590184382469,"Vitamin C Protects Against Coronavirus.  

Learn more at: https://t.co/7OvTmRgfMz

Source: https://t.co/brTME43xce

Call Us @ 1.866.Spirulina or go to https://t.co/MGBg5GQjWd

#spirulina4life
#spirulina
#VitaminC
#raw
#food
#fitness
#doctor
#doctors
#miami
#florida
#fresh https://t.co/HrfOH9GYLt"
2250,548,1239634305111986178,"@realDonaldTrump Vitamin C Protects Against Coronavirus
by Andrew W. Saul, Editor

(OMNS January 26, 2020) Coronavirus Pandemic can be dramatically slowed, or stopped, with the immediate widespread use of high doses of vitamin C. Physicians  demonstrate C`s powerful lung healing"
2251,548,1239633680752140288,"@RealJamesWoods Vitamin C Protects Against Coronavirus
by Andrew W. Saul, Editor

(OMNS January 26, 2020) The coronavirus pandemic can be dramatically slowed, or stopped, with the immediate widespread use of high doses of vitamin C. Physicians have demonstrateC`s lung healing."
2252,548,1239632989098819586,"@M2Madness Vitamin C Protects Against Coronavirus
by Andrew W. Saul, Editor

(OMNS January 26, 2020) The coronavirus pandemic can be dramatically slowed, or stopped, with the immediate widespread use of high doses of vitamin C. Physicians demonstrate C`s powerful lung healing."
2253,548,1239631449126469632,"@TheSharpEdge1 Vitamin C Protects Against Coronavirus
by Andrew W. Saul, Editor
(OMNS January 26, 2020) The coronavirus pandemic can be dramatically slowed, or stopped, with the immediate widespread use of high doses of vitamin C. Physicians have demonstrated lung healing."
2254,548,1239569236957245442,"Vitamin C Protects Against Coronavirus

Protocol:
Vitamin C: 3,000 MG (or more) daily

Vitamin D3: 2,000 IU daily. 
(Start with 5,000 IU/day for two weeks, then reduce to 2,000)

Magnesium: 400 mg daily 

Zinc: 20 mg daily

Selenium: 100 mcg daily

https://t.co/aJRmpHLake"
2255,548,1239464361493577729,"@IrmanputraSidin @msaid_didu Vitamin C Protects Against Coronavirus

https://t.co/E1UZQAdYUu

https://t.co/BAuK9lvSvZ"
2256,548,1239463941173985280,"@dr_koko28 https://t.co/E1UZQAdYUu

Vitamin C Protects Against Coronavirus"
2257,548,1239006941617295360,Vitamin C Protects Against Coronavirus https://t.co/qrw42qDn2V
2258,548,1238372688713973762,Vitamin C Protects Against Coronavirus https://t.co/rNysGnLgrh
2261,548,1237073613955706880,Vitamin C Protects Against Coronavirus ⁦@PhilMurphyNJ⁩ Please add this info to your COVID-19 resources! https://t.co/bLKf68ig3F
2262,548,1237072780140707840,Vitamin C Protects Against Coronavirus ⁦@PattyMurray⁩ Please add this information to your COVID-19 response page! https://t.co/bLKf68ig3F
2264,548,1236763444478705664,Vitamin C protects against Coronavirus;https://t.co/lViitulqh9
2265,548,1236330080504369152,Vitamin C Protects Against Coronavirus ⁦@NBCNews⁩ ⁦@CBSNews⁩ ⁦@ABC⁩ ⁦@NewsHour⁩ ⁦@cnnbrk⁩ Why isn’t the well-referenced information in this press release being reported? https://t.co/bLKf68ig3F
2266,548,1235996694493319168,"@Education4Libs Vitamin C Protects Against Coronavirus

Read more&gt;&gt; https://t.co/1PmpRpmhkW

#VitaminC #Coronavirus https://t.co/aiC44aWF9r"
2267,548,1235987043865387009,Vitamin C Protects Against Coronavirus https://t.co/Sm63OE2vT6
2268,548,1235807499951001600,Vitamin C Protects Against Coronavirus – Truth Comes to Light https://t.co/gPg3bX38Nl
2270,548,1235636877006458882,"Vitamin C Protects Against Coronavirus

Protocol:
Vitamin C: 3,000 MG (or more) daily

Vitamin D3: 2,000 IU daily. 
(Start with 5,000 IU/day for two weeks, then reduce to 2,000)

Magnesium: 400 mg daily 

Zinc: 20 mg daily

Selenium: 100 mcg daily

https://t.co/aJRmpHLake"
2272,548,1235247934339534849,"Vitamin C Protects Against Coronavirus Vitamin C Protects Against Coronavirus

by Andrew W. Saul, Editor https://t.co/FwLlSE54kf"
2273,548,1234867003829170176,Everybody: Vitamin C protects against Coronavirus - Sign the Petition! https://t.co/ZBJw2ZeC73 via @UKChange
2275,548,1234733131803971584,"Vitamin C Protects Against Coronavirus

https://t.co/NdyqXxTkQd"
2276,548,1234719370107949057,"Vitamin C Protects Against Coronavirus
https://t.co/NdyqXxTkQd"
2292,548,1233183813276196865,Vitamin C Protects Against Coronavirus https://t.co/VbtDVH2vGP
2293,548,1233030202219016192,"It's as Simple as this along with regular Drinking Water, Exercise and STOP Eating PORK..!! Vitamin C Protects Against Coronavirus https://t.co/ZvjY9oPY3Z  #CoronaVirus @seeker401  @allafrica @hypebeast"
2295,548,1232824517791297539,"Vitamin C Protects Against Coronavirus:  It can be dramatically slowed or stopped w/the immediate widespread use of high doses of vitamin C. 

👇👇The physicians also urge taking vitamin D3, Magnesium, zinc, &amp; selenium to prevent it

#CoronavirusUSA  https://t.co/ij9BBc1CbC"
2296,548,1232814633486082049,Vitamin C Protects Against Coronavirus https://t.co/1EWAcpRl7S
2297,548,1232712116672528385,Vitamin C Protects Against Coronavirus https://t.co/Q910LW03Y3
2298,548,1232705913838088198,Vitamin C Protects Against Coronavirus https://t.co/EXF9tLi8m7
2300,548,1232689472694669313,"Lots of links:

""Vitamin C Protects Against Coronavirus""

Vitamin C:  3,000 milligrams (or more) daily, in divided doses. 

https://t.co/MNvCxsnbbh"
2301,548,1232688300739055616,Vitamin C Protects Against Coronavirus https://t.co/A6QWNKYRbu
2302,548,1232668100245544960,Vitamin C Protects Against Coronavirus https://t.co/h3AJfsQDQH
2303,548,1232653793394753538,Vitamin C Protects Against Coronavirus https://t.co/NrDKDaunlS
2305,548,1232399930431614976,Vitamin C Protects Against Coronavirus hope so I’ve been taking for ages worth doing and won’t harm not advice obv 🤗 https://t.co/KmKZMjdg5c
2306,548,1231074380538466305,Vitamin C Protects Against Coronavirus https://t.co/OC5hxeUcBr
2309,548,1229925410508505090,Vitamin C Protects Against Coronavirus #coronavirus https://t.co/JF0hmNzss8
2310,548,1229591698231173120,Vitamin C Protects Against Coronavirus https://t.co/CSY5o5vOua
2312,548,1228375341334437889,"Vitamin C Protects Against Coronavirus

https://t.co/Wa9IFKLyPF"
2314,548,1228160957794279424,"Vitamin C Protects Against Coronavirus
https://t.co/PPubGH4vpl"
2316,548,1228072153070870528,Vitamin C Protects Against Coronavirus | GreenMedInfo https://t.co/SPcCqPM65N
2317,548,1228026351409680384,Vitamin C Protects Against Coronavirus | GreenMedInfo https://t.co/wAZfJwKhfp
2318,548,1227967804550283265,Vitamin C Protects Against Coronavirus https://t.co/c8ve7mjVkI
2322,548,1227261762954760192,Vitamin C Protects Against Coronavirus https://t.co/1ox4loHHwN
2323,548,1227148038440808448,Terra Forming Terra: Vitamin C Protects Against Coronavirus https://t.co/rgjkJTD2bN
2324,548,1226906056544129024,"@ChloeBirdVW @JuliansRum Vitamin C protects against coronavirus by Dr. Andrew Saul . Orthomolecular Medicine News Service, January 26,2020 , twitter again will not allow me to tweet this 😡"
2325,548,1226781915241472006,Vitamin C Protects Against Coronavirus https://t.co/UH7XVs2J33
2326,548,1226663974579490818,Vitamin C Protects Against #Coronavirus https://t.co/sIBZQszUNm
2327,548,1226631315149246464,Vitamin C Protects Against Coronavirus | GreenMedInfo | Blog Entry https://t.co/pLV6hqMMHZ
2328,548,1226631278704955392,Vitamin C Protects Against Coronavirus | GreenMedInfo | Blog Entry https://t.co/4BZcxsMmba
2329,548,1226565702196383749,Vitamin C Protects Against Coronavirus https://t.co/Ofaa5QtuoD
2330,548,1226551420494794752,Vitamin C Protects Against Coronavirus? https://t.co/u5O38LoUN6
2331,548,1226534749751128064,Vitamin C Protects Against Coronavirus? https://t.co/rOSPaKT1Lu https://t.co/hIDsllk52k
2332,548,1226510320971153409,Vitamin C Protects Against Coronavirus #holistichealth https://t.co/kb9KtznQ8M
2333,548,1226434963551203328,Vitamin C Protects Against Coronavirus https://t.co/i9VcBMRVK9
2334,548,1226355526616809473,"Vitamin C Protects Against Coronavirus https://t.co/TAMWQ7UGpD Fresh foods, healthy activity - maximise the good stuff and minimise the bad stuff = healthy body and immune system. Not that hard really, is it?"
2335,548,1226248334777520128,Vitamin C Protects Against Coronavirus https://t.co/guBQAFyOZT
2337,548,1226177293695012864,Vitamin C Protects Against Coronavirus https://t.co/dj7V5mblIh
2338,548,1226175369381896195,Vitamin C Protects Against Coronavirus https://t.co/mVdnIAriyc
2339,548,1226170538307047424,Vitamin C Protects Against Coronavirus https://t.co/qKpdv0GDpS
2342,548,1226059725797593088,Vitamin C Protects Against Coronavirus https://t.co/tI7yS5sNwj
2343,548,1225985125956980736,Vitamin C Protects Against Coronavirus | GreenMedInfo | Blog Entry https://t.co/omQccI44wG
2344,548,1225973641759903746,Vitamin C Protects Against Coronavirus https://t.co/k3OLCHOJ5p
2345,548,1225964380434550790,"Vitamin C Protects Against Coronavirus ""I have not seen any flu yet that was not cured or markedly ameliorated by massive doses of vitamin C."" - Robert F. Cathcart, MD"" https://t.co/2wjqM0LtuJ"
2352,548,1225901850681057280,"Vitamin C Protects Against Coronavirus

https://t.co/McwqTLDteq"
